#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.1%,287.6663354457779,1151.0054332232376,1438.6717686690154,288.4044460848582
0.1%,357.4832618110276,1130.3636689640327,1487.8469307750604,283.23229275216795
0.1%,321.6870029295536,1223.8737471138547,1545.5607500434085,306.6628705007272
0.1%,373.9293606838588,1096.1375612014162,1470.066921885275,274.65634570100957
0.1%,332.54173133592167,1141.3281833792373,1473.869914715159,285.97964269095246
0.1%,334.4313217938186,1098.8923835680512,1433.3237053618698,275.346614396342
0.1%,320.24982545678716,1224.77360980199,1545.0234352587772,306.8883467605545
0.1%,310.25334493643635,1219.1176691453372,1529.3710140817736,305.47115237980967
0.1%,331.1184299300612,1198.785070182757,1529.9035001128182,300.3764657936246
0.1%,423.49916857791715,1183.873307628477,1607.3724762063941,296.6400641264555
0.1%,280.12432249150805,1197.6943783189952,1477.8187008105033,300.10317396220677
0.1%,264.06580673833076,1153.7448878679068,1417.8106946062376,289.09086412995634
0.1%,433.1488656026046,1135.3090023397583,1568.457867942363,284.47143210960525
0.1%,287.00998583555645,1090.8976841814256,1377.9076700169821,273.34340330657506
0.1%,355.7781889665655,1051.5996827863196,1407.377871752885,263.4966050226965
0.1%,375.78949819654156,1073.5348661935614,1449.3243643901028,268.99284703661965
0.1%,371.67129187795626,1212.1066694693488,1583.777961347305,303.71442437515356
0.2%,465.02898299059257,1110.6195414001058,1575.6485243906984,278.28505791804815
0.2%,481.7846519041009,1143.5646243514534,1625.3492762555543,286.54002190479093
0.2%,405.6981198656091,1105.9875162375786,1511.6856361031878,277.1244233869767
0.2%,324.81319532384987,1200.2995411354905,1525.1127364593403,300.75594285222684
0.2%,354.6257308229629,1099.2478055253755,1453.8735363483383,275.43567155434465
0.2%,318.26576956474946,1186.5057651839834,1504.7715347487328,297.2996721884362
0.2%,297.6934026357377,1085.6281229657664,1383.3215256015042,272.02302302022275
0.2%,409.67210672460135,1114.9639594174616,1524.636066142063,279.3736274727095
0.2%,274.0705657242137,1192.3387713592015,1466.4093370834153,298.76123341692005
0.2%,389.1606215487825,1097.3857855533406,1486.546407102123,274.96911003940045
0.2%,358.3773090131624,1206.312856076351,1564.6901650895134,302.26268358045786
0.2%,324.57615444801297,1118.810684006777,1443.38683845479,280.3374912759547
0.2%,354.09073429255886,1167.2062467664334,1521.2969810589923,292.4638419149587
0.2%,354.92641797747865,1117.3423089331418,1472.2687269106204,279.9695643422211
0.2%,368.5653588277936,1226.8042038311357,1595.3695626589292,307.39714743976504
0.2%,257.96668863974656,1280.7934991795555,1538.760187819302,320.9251051452895
0.2%,356.7936496043758,1072.4180395768876,1429.2116891812634,268.7130066879493
0.2%,255.53262678918964,1169.5376290019865,1425.0702557911761,293.04801031490615
0.2%,183.1365548190771,1159.1227627342976,1342.2593175533748,290.43838428684364
0.2%,299.2971973079317,1142.1425645530753,1441.439761861007,286.18370006945236
0.2%,306.7799275327493,1172.2099896704558,1478.989917203205,293.7176167964069
0.2%,243.96660153290952,1205.340440024471,1449.3070415573807,302.0190278124559
0.2%,213.2144114027143,1151.050607573451,1364.2650189761653,288.41576530462424
0.2%,299.84368491802024,1127.124598536853,1426.9682834548732,282.4206872762801
0.2%,348.75856825505525,1143.6821197698337,1492.440688024889,286.56946242703117
0.2%,250.1144801823218,1153.0848713822888,1403.1993515646107,288.9254855110141
0.2%,298.3957787094205,1205.5608920288666,1503.9566707382871,302.0742658994196
0.2%,303.46151647753186,1248.348311201798,1551.8098276793298,312.7953985455211
0.2%,307.19273893319587,1177.0435382711694,1484.2362772043653,294.9287465327012
0.2%,384.7581038867622,1194.3792331690831,1579.1373370558454,299.2725066403559
0.2%,316.44159829425257,1239.4717369840366,1555.9133352782892,310.5712183666008
0.2%,248.0384864941965,1190.3314031547561,1438.3698896489527,298.2582523723648
0.2%,237.56883524601812,1241.780516102293,1479.349351348311,311.149723162072
0.2%,383.96861889523893,1288.6465141459232,1672.6151330411622,322.8928147373537
0.2%,390.6251425481721,1135.9001105984282,1526.5252531466003,284.6195445728457
0.2%,328.86133807572696,1212.6091685822787,1541.4705066580057,303.8403342745681
0.2%,300.1861261783887,1213.0823330134724,1513.268459191861,303.95889385886414
0.2%,299.49967244015176,1117.9119522812825,1417.4116247214342,280.112298398503
0.2%,320.60686522306605,1169.2348482187913,1489.8417134418573,292.9721433193716
0.2%,277.8414153190042,1125.7802536625945,1403.6216689815988,282.08383826791203
0.2%,221.51378163383248,1152.4910692735725,1374.004850907405,288.77669805675436
0.2%,275.21678984441917,1111.235638099389,1386.4524279438083,278.4394316700416
0.2%,259.49695269069446,1160.0538553113618,1419.5508080020563,290.67168573894014
0.2%,245.28386391986777,1102.168285439649,1347.4521493595169,276.16744863172937
0.2%,260.57118849335575,1126.8230439038039,1387.3942323971596,282.34512751400746
0.2%,250.21781955116904,1168.8951755842124,1419.1129951353814,292.8870324283209
0.2%,250.94744056930176,1253.1905056554065,1504.1379462247082,314.00869465075095
0.2%,339.5939474558663,1113.271284546898,1452.8652320027643,278.9494983206171
