#"Progress (%)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
0.0%,15.805523918010294,17.85815319469618,33.66367711270647,238.6491268266546
0.0%,22.72904961882159,18.06775786323711,40.796807482058696,241.4501987281399
0.0%,25.827991355210543,15.551874628255986,41.37986598346653,207.82895409661856
0.0%,8.167179813799521,28.16968525830696,36.33686507210648,376.4482652032156
0.0%,13.817238593648653,23.359393691264792,37.176632284913445,312.1654768465127
0.0%,22.871210556535516,15.13421965935479,38.00543021589031,202.24758224050262
0.0%,26.765595898672473,26.946233301346826,53.711829200019295,360.0985487426348
0.0%,33.18308766541304,24.103275441959156,57.286363107372196,322.1064112942146
0.0%,25.48476563487202,27.76631607110792,53.25108170597994,371.05780274809354
0.0%,10.031785178071004,47.95014159326926,57.98192677134026,640.7862726727407
0.0%,41.324910751071,17.631387022474293,58.956297773545295,235.6187155403045
0.0%,17.056020361022092,29.810147062360294,46.866167423382386,398.3707323733416
0.0%,16.367572143622965,17.460704612366023,33.82827675598899,233.33778493718341
0.0%,11.27798726425317,16.50917723344139,27.78716449769456,220.62195840930588
0.0%,17.679268735428195,17.594049386912182,35.27331812234038,235.1197505002176
0.0%,9.450157387240324,17.402004654304633,26.852162041544958,232.5533424708553
0.0%,8.105552486144006,27.245835233864238,35.35138772000825,364.10230763143716
0.1%,17.49008310586214,14.500875185418888,31.99095829128103,193.78382319232847
0.1%,15.198932229424827,17.624448913470967,32.8233811428958,235.52599746148528
0.1%,18.577412884798832,14.865754997910555,33.44316788270939,198.65992923187528
0.1%,20.63269796851091,20.480546436780887,41.113244405291795,273.693728057061
0.1%,18.743264282122254,31.935691009618758,50.67895529174101,426.7756408492957
0.1%,12.453782448137645,19.355739153772582,31.809521601910227,258.66225906854777
0.1%,13.546726305765333,16.272542492102577,29.81926879786791,217.4596675620008
0.1%,21.18111815671,14.704863257354953,35.88598141406495,196.5098371714813
0.1%,18.92815009470587,13.289923012075846,32.218073106781716,177.6011487776535
0.1%,12.138122580712661,19.123745500687946,31.261868081400607,255.56198984505286
0.1%,26.510631368495524,13.61847828259634,40.129109651091866,181.99182834956457
0.1%,17.694327517558122,33.769699477236145,51.46402699479427,451.2845872458118
0.1%,23.64639578052993,23.366407672567693,47.01280345309762,312.25920885201555
0.1%,20.637433238327503,28.117457353894135,48.75489059222164,375.750312640696
0.1%,19.502879155799747,32.0865149392932,51.58939409509295,428.7911907624895
0.1%,21.140035365708172,29.264552709553314,50.404588075261486,391.0796304055519
0.1%,22.51616341942463,15.629842918140582,38.14600633756521,208.87089074584904
0.1%,15.183234445285052,23.863559147331394,39.046793592616446,318.90293981677047
0.1%,17.84313919954002,18.515915337793142,36.359054537333165,247.43919371645705
0.1%,13.003832203961792,22.160050272524412,35.16388247648621,296.13793712685714
0.1%,10.944728824077174,19.20267316877015,30.147401992847325,256.6167472359725
0.1%,23.92826378456084,19.41925101865651,43.34751480321735,259.5110059088528
0.1%,22.866364336456172,14.686641357110858,37.55300569356703,196.26632707640235
0.1%,17.383686456480063,16.268050284486907,33.65173674096697,217.39963551874774
0.1%,19.73467261577025,21.92038445442525,41.6550570701955,292.9351401972985
0.1%,19.71213355846703,23.427079605328927,43.13921316379596,313.0700039895919
0.1%,26.722453516558744,19.986126214602752,46.70857973116149,267.08649644571517
0.1%,13.324998477161898,24.36767548874244,37.69267396590433,325.6397464386626
0.1%,17.139358857646585,24.54013375644794,41.67949261409453,327.94440888349925
0.1%,10.870272606262006,27.27873733183216,38.14900993809417,364.541997943487
0.1%,12.28884950838983,23.876918064236392,36.16576757262622,319.08146297199096
0.1%,12.227670280757593,15.47369849700936,27.70136877776695,206.7842399396007
0.1%,9.435848695226014,20.233521464198077,29.66937015942409,270.3925863674055
0.1%,12.610997149022296,23.556744495051912,36.16774164407421,314.8027930621851
0.1%,17.8473161397269,33.24090552870861,51.08822166843551,444.2179990767285
0.1%,19.69244413729757,31.296401160050365,50.988845297347936,418.2324302090179
0.1%,38.00729603273794,27.573002345145326,65.58029837788327,368.4744364054707
0.1%,24.90252805686032,29.31409823554785,54.216626292408165,391.74173674924003
0.1%,19.24477061367361,21.408490587115296,40.653261200788904,286.09439786915436
0.1%,9.935717699157067,20.017982581863112,29.95370028102018,267.51221203610515
0.1%,18.80204888130538,17.2520523848443,36.05410126614969,230.54944107174472
0.1%,28.84566454216838,11.329738720147304,40.17540326231568,151.40603976565302
0.1%,22.64693184569478,29.66828416708274,52.31521601277752,396.4749340946515
0.1%,13.779644222231582,27.26374597957524,41.04339020180682,364.341659583352
0.1%,24.43263177596964,26.292867208304752,50.725498984274395,351.3672288853865
0.1%,17.864138796925545,28.09074482294049,45.95488361986604,375.39333719547966
0.1%,15.886981848161668,27.634295152523492,43.52127700068516,369.2935286599766
0.1%,29.018868095474318,15.052775031806915,44.071643127281234,201.15918922264035
0.1%,20.534634443814866,16.741301480513908,37.27593592432878,223.72397283796488
0.1%,18.58764423453249,19.321320771137913,37.9089650056704,258.20230574229964
0.1%,19.449288494884968,16.099364153384162,35.548652648269126,215.14538237977297
0.1%,19.027061112225056,22.716967960678836,41.74402907290389,303.58035956233306
0.1%,28.77401307657783,24.356786417546523,53.13079949412435,325.4942293012225
0.1%,11.123992804903537,20.80168081735952,31.92567362226306,277.9852378612143
0.1%,10.962766303215176,17.63492496355876,28.597691266773936,235.665995152108
0.1%,10.050636828270399,11.551633192809149,21.602270021079548,154.3713476320979
0.1%,15.201862684261869,13.765011351588141,28.96687403585001,183.9500369383737
0.1%,12.199480681621935,21.18835187386245,33.38783255548439,283.1525532603772
0.1%,11.496666371821902,21.217777079177964,32.714443450999866,283.54577978714525
0.1%,22.622314471984282,25.500395703491755,48.12271017547604,340.7769606422629
0.1%,26.968749279156327,22.13949637602348,49.10824565517981,295.86326317824916
0.1%,24.302260626573116,15.172592526240145,39.47485315281326,202.76038169272962
0.1%,25.643400447443128,17.742158919492837,43.385559366935965,237.09902630996794
0.1%,19.85515655670315,20.029695092983527,39.88485164968668,267.66873329120693
0.1%,17.616608002223074,16.082101050367474,33.698709052590544,214.91468526253269
0.1%,26.475437712389976,9.3336814250332,35.809119137423174,124.7315384674767
0.1%,19.20049003791064,12.886244615194,32.08673465310464,172.2065541695588
0.1%,20.293816468911245,32.24285114752357,52.53666761643481,430.8804045338579
0.1%,31.22042391443756,19.36931715940232,50.58974107383988,258.8437100367558
0.1%,34.540433277375996,27.567169772222044,62.10760304959804,368.39649226308836
0.1%,18.187104590353556,38.66864571357294,56.8557503039265,516.752120698248
0.1%,16.918858652934432,26.977960756873074,43.896819409807506,360.52254160881876
0.1%,13.581109135819133,43.81899270095389,57.400101836773025,585.5792719715275
0.1%,25.622058135457337,16.857620659501723,42.47967879495906,225.27841523724277
0.1%,20.316073629481252,14.98411085696672,35.300184486447975,200.2415889987408
0.1%,8.457005519441736,10.608682781243196,19.065688300684933,141.77014022237069
